#SPECTRUM - MS
#20190701-POPE-20uM-MTHK-5uM-1.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1579-2281
#RT: 6.71-9.71
#AV: 703
#Data points: 51799
#Mass	Intensity
1008.801130	30.611997
1008.831519	33.551490
1008.861909	33.958674
1008.892301	33.101287
1008.922693	30.573646
1008.953087	30.792244
1008.983483	33.259945
1009.013880	33.712546
1009.044278	32.433149
1009.074678	32.719363
1009.105079	32.136174
1009.135481	32.333463
1009.165885	34.518793
1009.196290	35.246819
1009.226696	34.023627
1009.257104	32.251480
1009.287513	27.700284
1009.317924	22.315282
1009.348336	20.014748
1009.378749	21.268187
1009.409164	26.873671
1009.439580	33.038967
1009.469998	38.955866
1009.500417	39.579164
1009.530837	35.384396
1009.561259	27.008730
1009.591682	19.145726
1009.622106	14.857473
1009.652532	16.488490
1009.682959	18.082994
1009.713387	18.073393
1009.743817	16.939557
1009.774248	16.608150
1009.804681	18.732466
1009.835115	21.621162
1009.865550	24.156583
1009.895987	26.734079
1009.926425	29.538786
1009.956865	31.271386
1009.987306	32.966214
1010.017748	33.500248
1010.048191	33.115246
1010.078636	31.322615
1010.109083	28.307691
1010.139531	23.307682
1010.169980	19.782134
1010.200430	18.378655
1010.230882	20.079028
1010.261335	23.166214
1010.291790	24.910368
1010.322246	24.671394
1010.352703	22.601205
1010.383162	24.098812
1010.413622	28.306645
1010.444084	31.386444
1010.474547	30.557364
1010.505011	26.769287
1010.535477	25.113992
1010.565944	27.538275
1010.596412	29.061437
1010.626882	26.699972
1010.657353	24.041135
1010.687826	21.785184
1010.718300	18.925884
1010.748775	15.722023
1010.779252	15.190637
1010.809730	19.218436
1010.840209	24.684715
1010.870690	29.203049
1010.901172	31.896933
1010.931656	32.456178
1010.962141	31.582422
1010.992627	27.036600
1011.023115	20.530784
1011.053604	17.277837
1011.084094	16.068448
1011.114586	16.992887
1011.145079	25.516433
1011.175574	33.820471
1011.206070	40.618687
1011.236567	38.731814
1011.267066	34.784934
1011.297566	29.052576
1011.328068	26.624024
1011.358571	25.009763
1011.389075	25.039389
1011.419581	26.663126
1011.450088	29.244862
1011.480596	31.238407
1011.511106	32.369051
1011.541617	32.904412
1011.572130	33.054483
1011.602643	29.905995
1011.633159	33.236029
1011.663675	35.944063
1011.694194	37.102298
1011.724713	35.443535
1011.755234	36.979489
1011.785756	36.393433
1011.816280	35.540767
1011.846805	34.730684
1011.877331	32.037937
1011.907859	31.214461
1011.938388	30.454855
1011.968918	28.481185
1011.999450	28.008960
1012.029983	26.778613
1012.060518	23.340060
1012.091054	17.479356
1012.121592	13.716417
1012.152130	12.484641
1012.182671	18.381504
1012.213212	25.179521
1012.243755	30.800452
1012.274299	34.710289
1012.304845	35.426025
1012.335392	32.182533
1012.365941	28.569462
1012.396491	25.645754
1012.427042	22.940810
1012.457594	17.885579
1012.488148	14.029666
1012.518704	15.129179
1012.549261	19.214517
1012.579819	22.629626
1012.610378	24.153362
1012.640939	22.297839
1012.671501	19.025199
1012.702065	17.370465
1012.732630	16.920302
1012.763197	24.023448
1012.793765	30.836674
1012.824334	34.387253
1012.854904	32.743625
1012.885476	26.579503
1012.916050	21.638178
1012.946625	22.080764
1012.977201	21.358074
1013.007778	21.948432
1013.038357	21.278933
1013.068937	19.588409
1013.099519	21.648159
1013.130102	27.409131
1013.160687	31.715904
1013.191272	32.585774
1013.221860	29.325043
1013.252448	24.959640
1013.283038	24.507967
1013.313630	26.474109
1013.344222	29.644720
1013.374817	31.504446
1013.405412	30.230891
1013.436009	31.261101
1013.466607	30.185328
1013.497207	29.349965
1013.527808	31.542128
1013.558411	31.577973
1013.589014	31.175115
1013.619620	28.752656
1013.650226	28.800932
1013.680834	25.915323
1013.711444	22.412454
1013.742054	21.098525
1013.772667	24.952847
1013.803280	28.730652
1013.833895	32.248132
1013.864511	33.150276
1013.895129	30.237188
1013.925748	27.530635
1013.956369	27.501904
1013.986991	23.050820
1014.017614	19.373342
1014.048239	19.386857
1014.078865	24.575832
1014.109492	27.114922
1014.140121	27.097679
1014.170751	24.757321
1014.201383	21.505597
1014.232016	19.011349
1014.262650	21.545857
1014.293286	22.484862
1014.323923	20.857834
1014.354561	16.904104
1014.385201	15.377380
1014.415843	14.213328
1014.446485	16.837881
1014.477129	21.189488
1014.507775	23.685119
1014.538422	25.259708
1014.569070	25.190840
1014.599720	29.380532
1014.630371	32.099174
1014.661023	35.751856
1014.691677	35.254499
1014.722332	33.694551
1014.752989	31.842444
1014.783647	31.917393
1014.814306	29.274956
1014.844967	25.685306
1014.875629	21.678071
1014.906292	19.929519
1014.936957	21.616375
1014.967624	25.655072
1014.998291	29.594139
1015.028960	28.548278
1015.059631	25.339702
1015.090303	22.782532
1015.120976	24.026877
1015.151651	24.396463
1015.182327	23.816044
1015.213004	21.030870
1015.243683	19.726875
1015.274363	18.735678
1015.305045	19.409227
1015.335728	22.425440
1015.366412	25.618900
1015.397098	27.409026
1015.427785	30.653501
1015.458474	30.167180
1015.489164	27.562810
1015.519855	23.981692
1015.550548	24.306229
1015.581242	25.313157
1015.611937	27.341950
1015.642634	31.096183
1015.673333	35.485711
1015.704032	36.409065
1015.734733	36.978337
1015.765436	36.059037
1015.796140	33.549193
1015.826845	33.491950
1015.857552	35.633349
1015.888260	32.388447
1015.918969	28.534585
1015.949680	26.089507
1015.980392	26.053370
1016.011106	28.575006
1016.041821	31.342293
1016.072537	30.218287
1016.103255	32.360479
1016.133974	34.710394
1016.164695	36.569906
1016.195417	34.055647
1016.226140	30.552842
1016.256865	29.097317
1016.287591	27.353380
1016.318318	26.242769
1016.349047	26.952287
1016.379778	26.373810
1016.410509	27.659407
1016.441243	31.862282
1016.471977	32.116190
1016.502713	30.236189
1016.533450	29.291107
1016.564189	29.628966
1016.594929	30.748452
1016.625671	32.516350
1016.656413	29.232685
1016.687158	26.294438
1016.717903	24.766415
1016.748650	24.991720
1016.779399	27.724762
1016.810149	29.838770
1016.840900	27.587403
1016.871653	23.282484
1016.902407	19.711490
1016.933162	17.544274
1016.963919	23.531096
1016.994677	34.118708
1017.025437	42.209280
1017.056198	42.530104
1017.086960	37.147007
1017.117724	27.868434
1017.148489	23.533661
1017.179256	19.895137
1017.210024	20.105048
1017.240793	19.689442
1017.271564	18.114250
1017.302336	16.898810
1017.333110	21.555972
1017.363885	27.241698
1017.394661	30.124982
1017.425439	30.744183
1017.456218	31.578114
1017.486999	32.456081
1017.517780	33.018943
1017.548564	34.377420
1017.579349	35.517235
1017.610135	33.594233
1017.640922	29.345575
1017.671711	26.933156
1017.702502	27.632201
1017.733293	30.662160
1017.764086	31.176088
1017.794881	30.152810
1017.825677	30.187646
1017.856474	29.705025
1017.887273	29.039053
1017.918073	29.217996
1017.948875	31.127721
1017.979677	33.535477
1018.010482	31.888004
1018.041288	27.914937
1018.072095	25.282717
1018.102903	22.499724
1018.133713	21.029183
1018.164524	22.569674
1018.195337	24.229205
1018.226151	24.362426
1018.256967	23.761324
1018.287784	22.753843
1018.318602	23.404209
1018.349422	28.803706
1018.380243	37.487138
1018.411065	43.463532
1018.441889	47.080026
1018.472714	45.283957
1018.503541	41.401351
1018.534369	35.980620
1018.565199	32.514036
1018.596030	29.775206
1018.626862	28.474656
1018.657696	28.183633
1018.688531	29.643247
1018.719367	26.009154
1018.750205	24.760330
1018.781044	23.646169
1018.811885	24.707178
1018.842727	25.161003
1018.873571	22.827952
1018.904416	20.891462
1018.935262	21.055191
1018.966110	22.202244
1018.996959	21.528262
1019.027809	20.264027
1019.058661	18.364995
1019.089514	20.601727
1019.120369	21.931655
1019.151225	23.416927
1019.182083	23.420204
1019.212942	23.107005
1019.243802	21.456349
1019.274664	23.675711
1019.305527	25.208424
1019.336391	26.064170
1019.367257	25.488311
1019.398125	24.852531
1019.428993	23.368626
1019.459863	25.494683
1019.490735	28.166848
1019.521608	30.394104
1019.552482	30.455810
1019.583358	29.371108
1019.614235	26.403866
1019.645114	24.571870
1019.675994	23.313752
1019.706875	21.672177
1019.737758	18.691951
1019.768642	18.020711
1019.799527	23.672797
1019.830414	26.839443
1019.861303	26.228875
1019.892192	23.841562
1019.923084	21.707195
1019.953976	20.180296
1019.984870	20.673151
1020.015766	19.808564
1020.046662	25.892233
1020.077560	30.974342
1020.108460	33.394908
1020.139361	31.392023
1020.170263	28.008128
1020.201167	20.881901
1020.232072	16.946147
1020.262979	17.868105
1020.293887	25.576104
1020.324797	32.542274
1020.355707	34.819029
1020.386620	29.441247
1020.417533	23.184863
1020.448448	22.158427
1020.479365	27.754159
1020.510283	33.696882
1020.541202	36.401096
1020.572122	32.809147
1020.603045	25.811648
1020.633968	18.516066
1020.664893	17.066971
1020.695819	23.010300
1020.726747	26.639963
1020.757676	24.960918
1020.788606	22.412787
1020.819538	21.199453
1020.850472	22.570988
1020.881406	27.810794
1020.912342	32.431219
1020.943280	32.236549
1020.974219	27.935317
1021.005159	28.052958
1021.036101	25.747660
1021.067044	26.308218
1021.097989	24.957641
1021.128935	21.596507
1021.159882	15.700803
1021.190831	12.116185
1021.221781	9.481846
1021.252733	9.816475
1021.283686	13.665678
1021.314640	18.086183
1021.345596	20.968214
1021.376553	24.501448
1021.407512	26.663090
1021.438472	26.419944
1021.469433	28.328205
1021.500396	27.761915
1021.531360	25.081278
1021.562326	20.514657
1021.593293	16.475873
1021.624262	20.871102
1021.655231	29.721505
1021.686203	36.824611
1021.717175	38.278830
1021.748150	37.738713
1021.779125	33.365896
1021.810102	30.180727
1021.841080	26.636696
1021.872060	25.151223
1021.903041	23.404059
1021.934024	26.210311
1021.965008	25.621261
1021.995993	22.483675
1022.026980	19.623316
1022.057968	20.973138
1022.088958	24.681257
1022.119949	26.146317
1022.150941	23.808708
1022.181935	19.874142
1022.212930	17.792058
1022.243927	17.106318
1022.274925	17.452064
1022.305925	15.049504
1022.336926	12.843579
1022.367928	13.040300
1022.398932	15.587388
1022.429937	19.945389
1022.460943	22.079862
1022.491951	23.303958
1022.522961	25.142871
1022.553971	28.780832
1022.584984	30.925496
1022.615997	33.615361
1022.647012	34.180431
1022.678029	32.783583
1022.709046	29.432027
1022.740066	27.349806
1022.771086	29.194667
1022.802108	31.363557
1022.833132	33.442939
1022.864157	35.590119
1022.895183	32.152529
1022.926211	27.789896
1022.957240	24.066611
1022.988270	20.605115
1023.019302	20.831066
1023.050336	21.485266
1023.081370	20.164294
1023.112407	21.572912
1023.143444	24.364521
1023.174483	26.461490
1023.205524	28.408014
1023.236565	31.772122
1023.267609	35.953783
1023.298653	38.885901
1023.329699	38.115466
1023.360747	30.812530
1023.391796	25.617906
1023.422846	23.931543
1023.453898	22.806296
1023.484951	19.518998
1023.516005	18.857632
1023.547061	17.796938
1023.578119	18.361697
1023.609178	19.217006
1023.640238	19.191709
1023.671299	18.956353
1023.702362	20.449040
1023.733427	18.726983
1023.764493	16.996815
1023.795560	13.418203
1023.826629	9.596753
1023.857699	9.712369
1023.888770	13.075721
1023.919843	20.481497
1023.950917	28.514737
1023.981993	31.347213
1024.013070	30.086653
1024.044149	27.626704
1024.075229	26.888258
1024.106310	31.341402
1024.137393	35.688778
1024.168477	33.646811
1024.199563	27.084495
1024.230650	21.137436
1024.261739	17.888199
1024.292829	17.783878
1024.323920	21.325895
1024.355013	24.601318
1024.386107	26.371516
1024.417202	25.054784
1024.448299	27.502314
1024.479398	29.177718
1024.510498	31.825291
1024.541599	31.781655
1024.572701	28.968074
1024.603805	26.944822
1024.634911	30.450792
1024.666018	34.459247
1024.697126	33.943267
1024.728236	29.995967
1024.759347	25.223023
1024.790460	21.451927
1024.821574	21.691481
1024.852689	23.089626
1024.883806	23.969074
1024.914924	25.124851
1024.946044	25.958216
1024.977165	25.733706
1025.008287	28.635291
1025.039411	32.981242
1025.070536	36.343107
1025.101663	36.449312
1025.132791	35.440204
1025.163921	34.978016
1025.195052	35.130735
1025.226184	37.491126
1025.257318	40.047375
1025.288453	40.503919
1025.319590	39.916504
1025.350728	36.177439
1025.381868	34.192132
1025.413009	32.823645
1025.444151	29.994517
1025.475295	25.675851
1025.506440	21.333280
1025.537586	16.360319
1025.568734	17.107856
1025.599884	18.146561
1025.631035	20.021520
1025.662187	25.781074
1025.693341	28.319692
1025.724496	25.924779
1025.755652	22.462298
1025.786810	19.450795
1025.817970	19.163545
1025.849130	20.340477
1025.880293	21.183428
1025.911456	22.522858
1025.942621	22.133512
1025.973788	24.678247
1026.004956	25.005383
1026.036125	23.993102
1026.067296	22.229337
1026.098468	20.690633
1026.129641	20.108155
1026.160816	22.090370
1026.191993	26.013916
1026.223171	27.533367
1026.254350	27.103740
1026.285530	25.202344
1026.316713	26.121381
1026.347896	29.001283
1026.379081	31.850266
1026.410267	32.105092
1026.441455	28.805281
1026.472644	24.836207
1026.503835	21.486297
1026.535027	20.522713
1026.566221	19.350986
1026.597415	18.757742
1026.628612	17.067644
1026.659809	17.774397
1026.691009	20.864309
1026.722209	24.607867
1026.753411	26.880677
1026.784615	26.033333
1026.815819	23.977257
1026.847026	21.583730
1026.878233	23.382599
1026.909442	25.535014
1026.940653	28.559721
1026.971865	30.983734
1027.003078	33.775777
1027.034293	31.340644
1027.065509	28.819974
1027.096727	24.422605
1027.127946	21.233148
1027.159167	20.078754
1027.190389	22.491412
1027.221612	22.235381
1027.252837	21.865601
1027.284063	23.147482
1027.315290	27.460456
1027.346519	30.491085
1027.377750	31.729571
1027.408982	32.141383
1027.440215	28.690073
1027.471450	22.816733
1027.502686	19.703597
1027.533924	16.941903
1027.565163	16.225004
1027.596403	17.652223
1027.627645	16.764387
1027.658888	15.252141
1027.690133	16.384298
1027.721379	19.058377
1027.752627	22.893795
1027.783876	22.480342
1027.815126	18.466904
1027.846378	14.289660
1027.877631	11.269143
1027.908886	11.278921
1027.940142	15.418017
1027.971399	19.001809
1028.002658	23.515826
1028.033919	25.061616
1028.065181	23.260922
1028.096444	20.686401
1028.127708	21.134694
1028.158974	23.392842
1028.190242	25.519552
1028.221511	27.331632
1028.252781	25.810473
1028.284053	21.859779
1028.315326	20.421226
1028.346601	22.531830
1028.377877	25.439446
1028.409155	23.759239
1028.440433	18.472345
1028.471714	15.672553
1028.502996	16.100121
1028.534279	20.369078
1028.565563	24.735242
1028.596850	26.811335
1028.628137	25.907419
1028.659426	24.707973
1028.690716	23.427846
1028.722008	21.938510
1028.753301	20.868282
1028.784596	21.840385
1028.815892	22.397615
1028.847189	24.370963
1028.878488	22.927068
1028.909789	19.431312
1028.941090	16.518154
1028.972394	22.825870
1029.003698	32.372903
1029.035004	39.348161
1029.066312	38.357307
1029.097621	30.895346
1029.128931	24.149103
1029.160243	24.430686
1029.191556	25.241061
1029.222871	27.369231
1029.254187	30.195644
1029.285504	31.549547
1029.316823	32.059861
1029.348144	31.145459
1029.379465	28.409008
1029.410789	28.692308
1029.442113	29.367179
1029.473439	29.780355
1029.504767	29.462586
1029.536096	33.220726
1029.567426	35.118237
1029.598758	33.088694
1029.630091	26.815185
1029.661426	19.817061
1029.692762	14.448928
1029.724099	13.315156
1029.755438	16.304858
1029.786779	21.656056
1029.818120	27.452488
1029.849464	31.887897
1029.880808	30.300924
1029.912154	24.717139
1029.943502	21.550206
1029.974851	21.730318
1030.006201	23.628735
1030.037553	26.481190
1030.068906	25.250902
1030.100261	25.769721
1030.131617	25.992459
1030.162975	25.650877
1030.194334	26.374692
1030.225694	25.871057
1030.257056	24.211233
1030.288419	25.202202
1030.319784	24.007436
1030.351150	19.333763
1030.382518	14.772828
1030.413887	11.184950
1030.445257	11.935849
1030.476629	17.823522
1030.508002	23.886645
1030.539377	27.078861
1030.570753	28.111037
1030.602131	25.145010
1030.633510	19.181921
1030.664890	18.453145
1030.696272	19.937183
1030.727655	21.764312
1030.759040	21.872064
1030.790426	24.834363
1030.821814	27.657345
1030.853203	31.600848
1030.884594	37.195284
1030.915985	39.994107
1030.947379	38.767969
1030.978774	32.190207
1031.010170	26.024648
1031.041568	21.084853
1031.072967	21.565610
1031.104367	20.724477
1031.135769	22.818184
1031.167173	22.940681
1031.198577	24.134138
1031.229984	23.772383
1031.261391	24.856350
1031.292801	26.355148
1031.324211	27.933344
1031.355623	28.366267
1031.387037	28.902039
1031.418451	30.708593
1031.449868	36.183716
1031.481286	41.771574
1031.512705	42.480617
1031.544125	36.649609
1031.575547	27.968314
1031.606971	23.334317
1031.638396	21.016451
1031.669822	21.612939
1031.701250	23.992044
1031.732679	24.827291
1031.764110	26.455550
1031.795542	28.506901
1031.826976	28.082304
1031.858411	26.998180
1031.889847	25.283227
1031.921285	22.212347
1031.952724	20.171956
1031.984165	17.691974
1032.015607	18.613645
1032.047051	22.085009
1032.078496	26.374645
1032.109942	29.919827
1032.141390	32.939870
1032.172840	32.583689
1032.204290	33.029404
1032.235743	31.661148
1032.267196	27.697530
1032.298651	23.201068
1032.330108	24.957065
1032.361566	28.646610
1032.393025	31.415181
1032.424486	32.546427
1032.455948	33.803723
1032.487412	35.536374
1032.518877	34.783900
1032.550344	29.326078
1032.581812	22.040964
1032.613281	15.668068
1032.644752	15.419233
1032.676225	13.995659
1032.707699	15.243589
1032.739174	18.428708
1032.770651	21.544379
1032.802129	25.849057
1032.833608	29.499569
1032.865089	32.182437
1032.896572	30.554513
1032.928056	29.464141
1032.959541	25.788727
1032.991028	25.360587
1033.022516	24.429822
1033.054005	25.083343
1033.085497	23.761171
1033.116989	22.262294
1033.148483	23.774489
1033.179978	27.510194
1033.211475	27.062531
1033.242974	24.956412
1033.274473	21.782234
1033.305974	17.383544
1033.337477	15.111291
1033.368981	17.096132
1033.400487	21.265901
1033.431993	26.024759
1033.463502	28.191520
1033.495012	26.037856
1033.526523	22.871320
1033.558036	22.880396
1033.589550	26.926595
1033.621065	29.452811
1033.652582	30.449166
1033.684101	29.719754
1033.715621	29.174216
1033.747142	28.576808
1033.778665	28.281175
1033.810189	27.572509
1033.841715	27.598347
1033.873242	24.979060
1033.904770	23.341448
1033.936300	17.936514
1033.967832	16.313497
1033.999365	17.511871
1034.030899	19.550781
1034.062435	20.173278
1034.093972	20.676575
1034.125510	21.616349
1034.157051	21.405426
1034.188592	23.079034
1034.220135	22.914319
1034.251679	25.186753
1034.283225	27.485658
1034.314773	30.452178
1034.346321	30.230762
1034.377872	31.620461
1034.409423	30.785771
1034.440976	30.333077
1034.472531	27.879989
1034.504087	28.699709
1034.535644	29.187430
1034.567203	29.467458
1034.598763	28.625808
1034.630325	26.454503
1034.661888	20.564300
1034.693453	17.013516
1034.725019	13.422719
1034.756586	11.218700
1034.788155	16.266908
1034.819726	24.329976
1034.851298	28.464159
1034.882871	31.241531
1034.914446	28.501585
1034.946022	28.583278
1034.977599	31.974218
1035.009179	35.880543
1035.040759	35.358101
1035.072341	32.421874
1035.103924	24.418298
1035.135509	21.112684
1035.167096	20.172228
1035.198683	19.621538
1035.230273	21.042521
1035.261863	25.369494
1035.293455	28.590734
1035.325049	30.566652
1035.356644	30.466710
1035.388240	25.275460
1035.419838	20.766884
1035.451437	19.979185
1035.483038	22.247580
1035.514640	26.293179
1035.546244	28.148450
1035.577849	25.035358
1035.609456	23.868709
1035.641064	27.376248
1035.672673	30.315138
1035.704284	31.563519
1035.735896	32.737094
1035.767510	34.697618
1035.799125	39.412049
1035.830742	38.642476
1035.862360	35.963888
1035.893980	33.680519
1035.925601	32.225469
1035.957223	27.716170
1035.988847	24.653447
1036.020473	21.567828
1036.052099	21.115660
1036.083728	22.093034
1036.115357	23.303768
1036.146989	24.772688
1036.178621	24.041849
1036.210255	27.712070
1036.241891	31.914623
1036.273528	32.336663
1036.305166	32.025986
1036.336806	32.062957
1036.368447	34.752303
1036.400090	37.922970
1036.431734	36.868404
1036.463380	34.974327
1036.495027	34.024010
1036.526676	31.731970
1036.558326	26.800408
1036.589977	19.579443
1036.621630	15.981524
1036.653284	18.217014
1036.684940	23.564119
1036.716597	24.447854
1036.748256	22.277244
1036.779916	21.354556
1036.811578	21.156027
1036.843241	22.313332
1036.874905	25.427676
1036.906571	26.457403
1036.938239	26.573713
1036.969908	26.942242
1037.001578	27.947020
1037.033250	28.983853
1037.064923	31.962537
1037.096597	31.205201
1037.128274	29.532781
1037.159951	26.211796
1037.191630	27.641103
1037.223311	27.358789
1037.254993	25.730133
1037.286676	24.479039
1037.318361	29.133427
1037.350047	34.024604
1037.381735	35.230628
1037.413424	30.380798
1037.445114	24.970124
1037.476807	19.558032
1037.508500	19.077342
1037.540195	18.991023
1037.571892	18.825750
1037.603589	19.730982
1037.635289	25.447894
1037.666990	31.651951
1037.698692	39.779791
1037.730395	45.429337
1037.762101	45.135822
1037.793807	47.336130
