#SPECTRUM - MS
#190912-mthk-5um-40um-popg-try3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 474-936
#RT: 2.11-4.17
#AV: 463
#Data points: 51798
#Mass	Intensity
1024.726703	24.355165
1024.757816	27.692273
1024.788931	28.463727
1024.820047	28.873391
1024.851165	27.754364
1024.882284	30.021925
1024.913404	30.481000
1024.944526	29.959978
1024.975649	24.247355
1025.006774	19.173552
1025.037900	15.439061
1025.069027	14.158722
1025.100156	14.451035
1025.131286	18.559487
1025.162418	21.255409
1025.193551	20.339140
1025.224685	21.874459
1025.255821	24.973151
1025.286959	27.293670
1025.318097	26.635431
1025.349238	22.798795
1025.380379	17.350473
1025.411522	17.827109
1025.442667	20.510877
1025.473813	22.015041
1025.504960	20.848826
1025.536109	15.947010
1025.567259	12.081969
1025.598410	12.382634
1025.629563	17.358702
1025.660718	25.432623
1025.691873	29.325227
1025.723031	29.100223
1025.754189	26.391792
1025.785349	22.989868
1025.816511	20.360464
1025.847674	21.096852
1025.878838	20.268405
1025.910004	19.538734
1025.941171	16.673998
1025.972340	15.729210
1026.003510	14.716162
1026.034681	14.680484
1026.065854	15.219654
1026.097028	15.162347
1026.128204	13.582945
1026.159381	14.058911
1026.190559	17.683435
1026.221739	18.935839
1026.252921	20.130761
1026.284104	20.037595
1026.315288	18.519679
1026.346473	19.368231
1026.377661	20.118973
1026.408849	19.328092
1026.440039	22.653131
1026.471230	31.535618
1026.502423	38.027208
1026.533617	36.752150
1026.564813	30.297960
1026.596010	25.725664
1026.627208	22.896042
1026.658408	24.281064
1026.689609	29.140152
1026.720812	29.973411
1026.752016	29.635203
1026.783222	28.046897
1026.814429	24.550930
1026.845637	18.054473
1026.876847	19.559713
1026.908058	23.242302
1026.939271	25.409669
1026.970485	22.370123
1027.001700	19.879258
1027.032917	19.721371
1027.064136	18.858409
1027.095355	18.172919
1027.126577	14.672884
1027.157799	12.674443
1027.189023	10.015288
1027.220249	12.016826
1027.251476	15.613538
1027.282704	19.967710
1027.313934	27.236010
1027.345165	31.090000
1027.376397	26.477624
1027.407631	19.055059
1027.438867	15.728404
1027.470104	15.651481
1027.501342	16.697810
1027.532582	19.840906
1027.563823	20.786598
1027.595065	26.193050
1027.626309	26.091474
1027.657555	20.934133
1027.688802	13.098571
1027.720050	8.150933
1027.751300	11.076183
1027.782551	20.041945
1027.813803	27.302901
1027.845057	28.374651
1027.876313	26.432137
1027.907569	23.431914
1027.938828	22.676804
1027.970087	26.793969
1028.001348	31.552724
1028.032611	33.341522
1028.063875	34.675839
1028.095140	32.293660
1028.126407	25.634258
1028.157675	17.057169
1028.188945	10.495534
1028.220216	10.279353
1028.251488	13.695409
1028.282762	17.162738
1028.314038	21.001609
1028.345314	25.857743
1028.376593	27.189995
1028.407872	30.057403
1028.439153	27.810931
1028.470436	25.555777
1028.501720	19.102586
1028.533005	14.019911
1028.564292	9.918184
1028.595580	10.935352
1028.626870	14.177580
1028.658161	15.394621
1028.689453	14.526782
1028.720747	12.702299
1028.752043	13.493455
1028.783339	15.892744
1028.814637	17.698351
1028.845937	18.881509
1028.877238	21.236325
1028.908541	22.562341
1028.939845	23.401389
1028.971150	20.707188
1029.002457	17.627836
1029.033765	19.096441
1029.065074	27.725564
1029.096386	32.990569
1029.127698	32.214943
1029.159012	27.588312
1029.190327	20.371545
1029.221644	16.869026
1029.252962	19.758614
1029.284282	18.103846
1029.315603	11.805134
1029.346925	13.431875
1029.378249	17.005852
1029.409575	21.236835
1029.440901	24.162768
1029.472230	24.772277
1029.503559	23.952024
1029.534890	25.663631
1029.566223	27.253366
1029.597557	29.845873
1029.628892	32.629926
1029.660229	37.908715
1029.691567	39.390442
1029.722907	37.501872
1029.754248	40.568482
1029.785590	40.087628
1029.816934	41.135442
1029.848280	34.071533
1029.879627	26.217939
1029.910975	22.900325
1029.942324	21.954132
1029.973676	18.836293
1030.005028	17.513530
1030.036382	17.870482
1030.067737	22.368045
1030.099094	23.194739
1030.130452	22.744986
1030.161812	21.966642
1030.193173	19.393505
1030.224536	18.609220
1030.255900	17.765758
1030.287265	14.665931
1030.318632	10.658937
1030.350000	10.805534
1030.381370	10.085049
1030.412741	10.092787
1030.444114	9.876075
1030.475488	16.382061
1030.506863	19.983121
1030.538240	22.896110
1030.569618	22.187164
1030.600998	17.395756
1030.632379	13.527166
1030.663762	17.166083
1030.695146	22.451470
1030.726532	26.629457
1030.757918	27.843844
1030.789307	25.708224
1030.820697	22.125170
1030.852088	21.623346
1030.883480	23.760086
1030.914875	23.835454
1030.946270	26.980620
1030.977667	29.525117
1031.009065	32.926394
1031.040465	32.728715
1031.071866	27.912950
1031.103269	19.714089
1031.134673	15.228023
1031.166079	17.868688
1031.197486	22.538386
1031.228894	24.988070
1031.260304	24.021817
1031.291715	22.026805
1031.323128	16.451033
1031.354542	13.298554
1031.385958	13.678811
1031.417375	12.909961
1031.448793	12.955389
1031.480213	14.521851
1031.511635	15.151373
1031.543057	15.635936
1031.574482	14.588866
1031.605907	12.854473
1031.637334	14.535291
1031.668763	17.281853
1031.700193	17.653086
1031.731624	15.536704
1031.763057	16.841779
1031.794491	16.588181
1031.825927	18.170631
1031.857364	19.765499
1031.888803	22.331968
1031.920243	26.747166
1031.951684	32.194514
1031.983127	37.470981
1032.014572	34.694817
1032.046017	31.026030
1032.077464	23.654486
1032.108913	18.674731
1032.140363	16.935758
1032.171815	17.170408
1032.203268	22.342268
1032.234722	25.386803
1032.266178	28.032149
1032.297635	28.851832
1032.329094	29.528848
1032.360554	29.424205
1032.392016	28.522749
1032.423479	24.790669
1032.454943	21.325685
1032.486409	19.619427
1032.517876	19.104224
1032.549345	19.249209
1032.580815	21.281539
1032.612287	25.201480
1032.643760	29.250288
1032.675235	33.070434
1032.706710	31.945030
1032.738188	27.127819
1032.769667	22.128474
1032.801147	22.516550
1032.832629	25.297450
1032.864112	30.264248
1032.895597	32.090912
1032.927083	30.923799
1032.958570	25.585391
1032.990059	20.894663
1033.021549	19.558971
1033.053041	20.524040
1033.084534	22.032068
1033.116029	21.374949
1033.147525	18.039425
1033.179023	17.618263
1033.210522	19.053536
1033.242022	22.160924
1033.273524	23.962450
1033.305027	21.446425
1033.336532	17.935709
1033.368038	16.998274
1033.399546	16.433172
1033.431055	14.115779
1033.462566	13.068407
1033.494078	12.028004
1033.525591	12.442057
1033.557106	14.648852
1033.588622	17.368973
1033.620140	20.932769
1033.651659	22.705064
1033.683180	19.370502
1033.714702	16.732413
1033.746225	17.644225
1033.777750	20.110373
1033.809277	22.285196
1033.840804	20.528177
1033.872334	20.119913
1033.903864	26.471589
1033.935397	36.565754
1033.966930	41.934958
1033.998465	42.431245
1034.030002	37.335590
1034.061540	30.550755
1034.093079	20.574743
1034.124620	12.149801
1034.156162	6.553775
1034.187706	10.987561
1034.219251	17.762993
1034.250797	27.941979
1034.282345	32.700009
1034.313895	36.649996
1034.345446	36.164798
1034.376998	32.891987
1034.408552	27.216741
1034.440107	24.639287
1034.471664	22.154868
1034.503222	20.146699
1034.534782	21.422003
1034.566343	23.632855
1034.597905	26.649146
1034.629469	28.400660
1034.661034	28.189431
1034.692601	28.081160
1034.724169	27.419228
1034.755739	26.558770
1034.787310	27.225096
1034.818883	27.700765
1034.850457	27.002068
1034.882032	27.302531
1034.913609	29.463098
1034.945188	32.288920
1034.976767	34.041759
1035.008349	35.464147
1035.039931	36.393806
1035.071516	34.994988
1035.103101	32.841548
1035.134688	26.035086
1035.166277	20.923161
1035.197867	20.950306
1035.229458	21.078691
1035.261051	26.385169
1035.292645	34.988495
1035.324241	38.085799
1035.355838	34.934241
1035.387437	27.908968
1035.419037	19.632425
1035.450638	14.248192
1035.482241	14.246668
1035.513845	13.623681
1035.545451	12.426673
1035.577059	13.946753
1035.608667	16.221470
1035.640277	16.707532
1035.671889	16.012837
1035.703502	15.502955
1035.735117	17.074352
1035.766733	22.367579
1035.798350	26.594817
1035.829969	28.711808
1035.861589	30.324205
1035.893211	32.107925
1035.924834	32.801223
1035.956459	34.742724
1035.988085	33.036654
1036.019712	26.658572
1036.051341	20.384870
1036.082972	14.504831
1036.114604	16.553769
1036.146237	21.298400
1036.177872	28.731865
