#SPECTRUM - MS
#20190701-APO-6-25-3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1277-1613
#RT: 5.36-6.79
#AV: 337
#Data points: 51778
Mass	Background
3671.512622	85.776395
3671.723621	94.931127
3671.934637	82.091252
3672.145672	58.746350
3672.356724	35.774035
3672.567795	37.860863
3672.778885	47.641912
3672.989992	60.061360
3673.201118	64.371052
3673.412261	64.308113
3673.623423	69.161676
3673.834604	70.361575
3674.045802	59.485356
3674.257019	42.715687
3674.468254	47.465596
3674.679507	56.135281
3674.890778	66.943729
3675.102067	63.043611
3675.313375	54.107974
3675.524701	45.801318
3675.736045	39.282293
3675.947408	36.672164
3676.158788	32.532908
3676.370187	50.803844
3676.581604	75.996280
3676.793040	92.374788
3677.004493	90.063559
3677.215965	76.750694
3677.427455	58.267178
3677.638964	46.089668
3677.850490	40.448495
3678.062035	40.611826
3678.273598	44.701300
3678.485179	47.478281
3678.696779	46.531940
3678.908397	43.170260
3679.120033	35.260718
3679.331687	34.413084
3679.543360	36.558929
3679.755051	38.884929
3679.966760	39.784744
3680.178487	37.513565
3680.390233	39.203548
3680.601997	50.397784
3680.813779	64.801484
3681.025580	71.058233
3681.237399	68.824975
3681.449236	59.504017
3681.661091	50.024931
3681.872965	49.424731
3682.084857	54.135264
3682.296767	57.889308
3682.508696	54.742244
3682.720643	58.747464
3682.932608	53.415680
3683.144591	46.185319
3683.356593	56.681240
3683.568613	69.811325
3683.780651	68.529249
3683.992708	54.159794
3684.204783	32.958329
3684.416876	23.575578
3684.628988	30.272556
3684.841118	43.435911
3685.053266	50.384032
3685.265433	53.473341
3685.477618	62.616285
3685.689821	74.895343
3685.902042	79.015057
3686.114282	70.174905
3686.326540	63.196549
3686.538817	64.743006
3686.751112	70.297864
3686.963425	69.816183
3687.175757	65.523507
3687.388106	57.495668
3687.600475	57.071271
3687.812861	55.779053
3688.025266	47.993117
3688.237690	36.277409
3688.450131	31.657361
3688.662591	35.445610
3688.875070	37.789904
3689.087566	36.255840
3689.300081	37.634573
3689.512615	53.117827
3689.725167	71.582308
3689.937737	75.231247
3690.150325	62.436035
3690.362932	54.228511
3690.575558	61.558990
3690.788201	75.605761
3691.000863	81.954241
3691.213544	72.078759
3691.426243	52.169480
3691.638960	42.310671
3691.851695	35.428158
3692.064449	33.544805
3692.277222	35.253741
3692.490012	41.387513
3692.702822	45.781449
3692.915649	46.337804
3693.128495	43.222792
3693.341360	50.635127
3693.554242	58.002660
3693.767143	67.514562
3693.980063	61.507274
3694.193001	47.648845
3694.405957	34.400623
3694.618932	37.754503
3694.831925	46.687732
3695.044937	50.709826
3695.257967	58.093539
3695.471016	61.678507
3695.684083	62.056828
3695.897168	64.402574
3696.110272	59.951010
3696.323394	61.526813
3696.536535	57.853861
3696.749694	56.695470
3696.962871	52.470348
3697.176067	41.186512
3697.389282	35.521393
3697.602514	47.677415
3697.815766	59.506887
3698.029035	64.526374
3698.242324	64.110401
3698.455630	58.410710
3698.668955	55.921745
3698.882299	52.199121
3699.095661	48.161228
3699.309041	46.842256
3699.522440	47.883111
3699.735858	48.124172
3699.949294	57.774763
3700.162748	63.421101
3700.376221	65.024475
3700.589712	63.709572
3700.803222	56.357443
3701.016750	45.371429
3701.230297	46.088546
3701.443862	47.602062
3701.657446	49.081341
3701.871048	56.145075
3702.084669	62.887739
3702.298308	60.902318
3702.511965	57.164373
3702.725642	57.359775
3702.939336	52.663797
3703.153049	44.159081
3703.366781	46.043459
3703.580531	55.474509
3703.794300	70.195834
3704.008087	80.502046
3704.221893	85.787316
3704.435717	84.964622
3704.649560	91.641097
3704.863421	93.981367
3705.077301	82.770893
3705.291199	54.557526
3705.505116	39.913335
3705.719051	44.640260
3705.933005	60.164579
3706.146977	67.380167
3706.360968	79.949710
3706.574977	89.521363
3706.789005	92.181407
3707.003052	78.963904
3707.217117	53.861040
3707.431201	31.347827
3707.645303	31.164053
3707.859423	46.173054
3708.073563	59.397072
3708.287720	70.647282
3708.501897	74.735920
3708.716092	71.795476
3708.930305	63.239071
3709.144537	50.490959
3709.358788	45.412456
3709.573057	57.900105
3709.787345	73.244093
3710.001651	83.981162
3710.215976	78.079519
3710.430319	58.688639
3710.644681	45.540409
3710.859062	43.807377
3711.073461	45.640347
3711.287879	48.976206
3711.502315	51.537633
3711.716770	48.171857
3711.931243	45.078683
3712.145735	46.112494
3712.360246	42.918324
3712.574775	46.192054
3712.789323	46.239400
3713.003890	39.208687
3713.218475	40.081930
3713.433078	50.554922
3713.647701	68.743226
3713.862341	80.061013
3714.077001	75.078221
3714.291679	62.497421
3714.506376	61.669643
3714.721091	61.506798
3714.935825	64.116026
3715.150577	65.338329
3715.365349	62.295519
3715.580138	62.959742
3715.794947	65.876751
3716.009774	55.644698
3716.224620	51.020266
3716.439484	49.918930
3716.654367	47.483575
3716.869269	47.747541
3717.084189	44.760303
3717.299128	46.784967
3717.514085	56.998012
3717.729061	68.193872
3717.944056	73.618900
3718.159070	78.152556
3718.374102	84.315645
3718.589152	89.603405
3718.804222	88.251063
3719.019310	72.243132
3719.234417	49.237146
3719.449542	30.211649
3719.664686	31.435937
3719.879849	36.563208
3720.095030	41.287696
3720.310230	41.243320
3720.525449	41.549157
3720.740687	44.522091
3720.955943	46.092817
3721.171218	42.889136
3721.386511	49.443079
3721.601823	62.600223
3721.817154	72.666476
3722.032504	78.462003
3722.247872	76.939324
3722.463259	81.896006
3722.678664	85.761153
3722.894089	92.638288
3723.109532	79.269724
3723.324993	64.486254
3723.540474	55.254100
3723.755973	55.502933
3723.971491	55.178357
3724.187027	55.066951
3724.402583	49.767592
3724.618157	47.492349
3724.833749	52.882397
3725.049361	53.135945
3725.264991	49.044986
3725.480640	48.336652
3725.696307	44.842440
3725.911994	41.435897
3726.127699	39.638785
3726.343422	38.155189
3726.559165	42.700569
3726.774926	47.640596
3726.990706	48.623983
3727.206505	46.637694
3727.422322	45.978209
3727.638158	44.022754
3727.854013	47.628003
3728.069887	47.454096
3728.285780	41.459856
3728.501691	32.200444
3728.717621	29.252403
3728.933569	31.270950
3729.149537	31.173332
3729.365523	31.675919
3729.581528	30.721864
3729.797552	32.845755
3730.013595	38.683632
3730.229656	46.123670
3730.445736	50.659020
3730.661835	58.199494
3730.877953	68.278465
3731.094089	75.259462
3731.310244	80.794801
3731.526418	79.169643
3731.742611	68.577744
3731.958823	45.882377
3732.175053	34.864905
3732.391302	39.296892
3732.607570	58.355650
3732.823857	71.945755
3733.040162	72.345690
3733.256487	60.439932
3733.472830	55.525098
3733.689192	54.351100
3733.905573	55.402007
3734.121972	53.935994
3734.338391	48.906024
3734.554828	48.517821
3734.771284	56.855314
3734.987759	61.099006
3735.204252	53.066348
3735.420765	48.991548
3735.637296	46.054550
3735.853846	44.684263
3736.070415	44.881452
3736.287003	47.051166
3736.503610	51.593915
3736.720235	56.713011
3736.936879	57.644208
3737.153543	55.897146
3737.370225	58.494557
3737.586925	69.562820
3737.803645	73.046978
3738.020384	64.267170
3738.237141	50.510708
3738.453917	51.710321
3738.670712	59.181384
3738.887526	64.257884
3739.104359	57.276810
3739.321211	39.224914
3739.538081	30.244957
3739.754971	30.280792
3739.971879	33.986461
3740.188806	39.965211
3740.405752	42.112696
3740.622717	48.039018
3740.839701	51.479819
3741.056704	51.522359
3741.273725	49.480008
3741.490766	55.229554
3741.707825	52.225497
3741.924903	52.202901
3742.142000	48.392813
3742.359116	43.895197
3742.576251	41.915469
3742.793405	40.034258
3743.010578	33.867625
3743.227769	30.493106
3743.444980	35.792893
3743.662209	36.227300
3743.879458	45.230744
3744.096725	47.044296
3744.314011	46.879337
3744.531316	50.581238
3744.748640	59.342427
3744.965983	60.039830
3745.183345	57.071970
3745.400725	54.689287
3745.618125	49.817487
3745.835544	47.735343
3746.052981	36.994846
3746.270438	33.760733
3746.487913	35.596869
3746.705407	51.299274
3746.922921	70.340726
3747.140453	73.512886
3747.358004	69.652752
3747.575574	62.678010
3747.793163	57.230544
3748.010771	54.636252
3748.228398	48.776788
3748.446044	50.092146
3748.663709	58.120852
3748.881393	63.697380
3749.099096	59.959134
3749.316817	45.492394
3749.534558	37.417463
3749.752318	47.341168
3749.970097	58.875313
3750.187894	63.590915
3750.405711	68.361919
3750.623546	71.576105
3750.841401	67.539993
3751.059274	58.979847
3751.277167	47.494034
3751.495079	43.212050
3751.713009	50.274833
3751.930959	58.951030
3752.148927	56.495351
3752.366915	52.901367
3752.584921	54.318634
3752.802946	63.089528
3753.020991	59.398496
3753.239054	47.067440
3753.457137	32.690933
3753.675238	23.929570
3753.893359	23.358510
3754.111498	25.006742
3754.329657	31.394730
3754.547835	36.906340
3754.766031	38.936400
3754.984247	39.328189
3755.202481	47.450666
3755.420735	65.230658
3755.639008	81.173333
3755.857299	83.861730
3756.075610	68.759082
3756.293940	52.929682
3756.512289	44.248490
3756.730657	49.759990
3756.949043	53.152282
3757.167449	52.331223
3757.385874	43.128776
3757.604318	36.600250
3757.822781	37.544723
3758.041264	49.278852
3758.259765	71.939714
3758.478285	91.821696
3758.696824	96.770429
3758.915383	92.362044
3759.133960	77.639025
3759.352557	75.219132
3759.571172	75.201915
3759.789807	74.816271
3760.008460	63.008979
3760.227133	48.703174
3760.445825	34.770696
3760.664536	31.264142
3760.883266	34.316128
3761.102015	45.455471
3761.320783	59.649315
3761.539571	79.480989
3761.758377	96.725290
3761.977202	92.065586
3762.196047	84.247640
3762.414911	79.540842
3762.633793	77.860649
3762.852695	72.379493
3763.071616	62.807074
3763.290556	56.327163
3763.509515	58.155602
3763.728494	60.213320
3763.947491	56.292753
3764.166507	51.405669
3764.385543	62.564068
3764.604598	76.751768
3764.823672	82.641530
3765.042765	77.170893
3765.261877	62.798757
3765.481008	51.893989
3765.700158	49.665447
3765.919328	42.540930
3766.138516	35.654019
3766.357724	40.596479
3766.576951	48.184788
3766.796197	53.412246
3767.015462	46.684901
3767.234747	37.914145
3767.454050	31.175991
3767.673373	35.280609
3767.892714	35.327749
3768.112075	33.014813
3768.331455	31.641668
3768.550855	37.327378
3768.770273	41.653455
3768.989711	47.360274
3769.209167	44.029866
3769.428643	53.205478
3769.648138	72.203169
3769.867653	85.206400
3770.087186	75.383920
3770.306739	60.430110
3770.526311	49.504763
3770.745901	51.345013
3770.965512	53.053527
3771.185141	46.589574
3771.404789	39.537312
3771.624457	35.646679
3771.844144	37.561478
3772.063850	36.636880
3772.283575	41.528640
3772.503320	60.309633
3772.723084	76.739359
3772.942867	75.964621
3773.162669	62.809769
3773.382490	43.287768
3773.602331	31.114910
3773.822190	28.273920
3774.042069	27.522309
3774.261967	40.376170
3774.481885	49.046406
3774.701821	63.641431
3774.921777	74.581713
3775.141752	72.184902
3775.361747	65.765318
3775.581760	67.999733
3775.801793	68.132092
3776.021845	62.310133
3776.241916	47.892279
3776.462007	28.159399
3776.682116	22.675067
3776.902245	19.525671
3777.122393	24.596586
3777.342561	38.827704
3777.562748	57.726119
3777.782953	70.095467
3778.003179	76.342685
3778.223423	66.945278
3778.443687	56.256309
3778.663970	57.369628
3778.884272	63.570241
3779.104594	63.727523
3779.324934	62.682435
3779.545294	59.055352
3779.765674	59.629047
3779.986072	60.512823
3780.206490	60.314256
3780.426927	67.054404
3780.647384	75.249919
3780.867860	77.997995
3781.088355	67.135640
3781.308869	50.381763
3781.529403	41.922883
3781.749955	48.748914
3781.970528	60.000702
3782.191119	65.616874
3782.411730	66.333289
3782.632360	62.414444
3782.853009	52.967116
3783.073678	37.834114
3783.294366	27.195966
3783.515073	22.074331
3783.735800	34.229498
3783.956546	53.919501
3784.177311	70.653672
3784.398096	83.828847
3784.618900	97.880718
3784.839723	103.292399
3785.060566	101.626716
3785.281427	90.432548
3785.502309	73.699351
3785.723209	66.201238
3785.944129	57.048719
3786.165068	55.806529
3786.386027	51.820592
3786.607005	47.735938
3786.828002	36.291527
3787.049019	29.700353
3787.270055	33.371498
3787.491110	45.130179
3787.712185	59.399060
3787.933279	70.909826
3788.154392	66.350321
3788.375525	53.155906
3788.596677	38.673244
3788.817848	29.558690
3789.039039	36.493174
3789.260249	56.637003
3789.481479	70.728589
3789.702728	71.382160
3789.923996	61.138504
3790.145284	44.674623
3790.366591	46.631556
3790.587918	57.375402
3790.809263	68.808564
3791.030629	65.105754
3791.252013	53.852811
3791.473417	51.566044
3791.694841	49.756926
3791.916284	47.404679
3792.137746	40.278891
3792.359227	36.258021
3792.580728	41.249110
3792.802249	54.861255
3793.023789	65.589093
3793.245348	70.664346
3793.466927	68.194102
3793.688525	68.702488
3793.910142	72.288974
3794.131779	63.560747
3794.353436	54.482063
3794.575111	51.440712
3794.796807	51.304092
3795.018521	45.949140
3795.240255	44.164626
3795.462009	42.454401
3795.683782	49.851053
3795.905574	61.277781
3796.127386	65.034496
3796.349217	59.335222
3796.571068	52.316231
3796.792938	47.347466
3797.014827	46.827250
3797.236737	40.182823
3797.458665	29.213041
3797.680613	26.776712
3797.902580	32.523277
3798.124567	45.936526
3798.346574	55.010693
3798.568599	54.994963
3798.790645	49.009092
3799.012709	48.292928
3799.234794	50.304278
3799.456897	58.326898
3799.679020	63.061508
3799.901163	57.713399
3800.123325	49.782621
3800.345507	46.807201
3800.567708	53.413870
3800.789929	62.897750
3801.012169	67.059405
3801.234428	60.103723
3801.456707	51.777590
3801.679006	40.374214
3801.901324	34.288168
3802.123661	33.145024
3802.346018	37.739200
3802.568395	50.204040
3802.790791	59.771727
3803.013207	57.039852
3803.235642	55.294912
3803.458096	52.420065
3803.680571	55.766435
3803.903064	67.921400
3804.125577	78.581335
3804.348110	78.501335
3804.570662	76.862993
3804.793234	73.434742
3805.015825	62.586221
3805.238436	47.051103
3805.461067	44.428839
3805.683717	49.573963
3805.906386	54.319221
3806.129075	68.141172
3806.351783	72.631759
3806.574512	73.388557
3806.797259	68.516686
3807.020026	58.979870
3807.242813	47.632959
3807.465619	47.495938
3807.688445	57.425891
3807.911291	69.816801
3808.134156	73.542159
3808.357040	72.044571
3808.579944	77.039822
3808.802868	78.972191
3809.025811	69.054139
3809.248774	54.893643
3809.471756	41.075459
3809.694758	41.144934
3809.917780	48.264446
3810.140821	50.936959
3810.363882	49.215892
3810.586962	44.315947
3810.810062	35.740642
3811.033182	33.085269
3811.256321	28.004654
3811.479479	28.465395
3811.702658	35.018790
3811.925856	42.636657
3812.149073	49.745836
3812.372310	50.294889
3812.595567	50.244478
3812.818843	54.053209
3813.042139	60.562061
3813.265455	65.889674
3813.488790	67.477033
3813.712145	67.457808
3813.935519	63.247966
3814.158913	52.564485
3814.382327	49.240530
3814.605760	52.838592
3814.829213	57.216634
3815.052686	55.506427
3815.276178	43.776908
3815.499690	36.919645
3815.723222	43.735289
3815.946773	52.522719
3816.170343	50.455274
3816.393934	42.425220
3816.617544	40.626273
3816.841174	48.058336
3817.064823	57.310689
3817.288492	63.975599
3817.512181	64.694167
3817.735889	64.045832
3817.959617	63.896543
3818.183365	58.376577
3818.407132	50.642635
3818.630920	51.902944
3818.854726	52.137264
3819.078553	55.112755
3819.302399	56.441505
3819.526265	52.661642
3819.750150	51.717653
3819.974055	57.605125
3820.197980	62.304114
3820.421924	65.470974
3820.645889	68.802003
3820.869873	67.900240
3821.093876	57.798389
3821.317899	54.304603
3821.541942	49.239323
3821.766005	47.319871
3821.990088	48.148802
3822.214190	44.624358
3822.438311	45.436761
3822.662453	50.355651
3822.886614	52.431374
3823.110795	48.344300
3823.334996	46.895344
3823.559216	49.174458
3823.783456	57.969693
3824.007716	71.148117
3824.231996	81.291268
3824.456295	85.089509
3824.680614	74.272454
3824.904953	60.214067
3825.129312	58.677534
3825.353690	59.944886
3825.578088	63.639122
3825.802506	64.257335
3826.026943	62.189205
3826.251401	58.243457
3826.475878	64.279576
3826.700374	74.916558
3826.924891	75.136934
3827.149427	69.378273
3827.373983	64.772090
3827.598559	63.862597
3827.823155	66.080532
3828.047770	61.003817
3828.272405	56.358838
3828.497060	49.930911
3828.721735	42.929474
3828.946429	40.153602
3829.171143	37.416843
3829.395877	40.151516
3829.620631	44.712520
3829.845405	44.853007
3830.070198	49.653335
3830.295011	50.897934
3830.519844	49.894752
3830.744697	50.127327
3830.969569	44.242479
3831.194462	36.570659
3831.419374	42.239445
3831.644306	57.598769
3831.869258	67.790525
3832.094229	64.955047
3832.319221	62.009939
3832.544232	63.402636
3832.769263	78.989234
3832.994314	87.911683
3833.219384	81.185861
3833.444475	67.594394
3833.669585	55.695019
3833.894715	49.712010
3834.119865	53.249943
3834.345035	55.363256
3834.570225	51.729994
3834.795434	56.655268
3835.020664	57.031124
3835.245913	59.060904
3835.471182	63.055814
3835.696471	68.119455
3835.921780	63.187687
3836.147108	54.768519
3836.372457	38.956252
3836.597825	31.141878
3836.823213	34.622907
3837.048621	43.572835
3837.274049	49.628288
3837.499497	61.421816
3837.724964	78.567474
3837.950452	87.399719
3838.175959	85.650750
3838.401486	71.954700
3838.627033	60.835329
3838.852600	56.007915
3839.078187	53.539131
3839.303794	49.728423
3839.529421	55.790975
3839.755067	63.797495
3839.980734	72.893489
3840.206420	80.015683
3840.432126	78.269320
3840.657852	72.420141
3840.883598	67.358662
3841.109364	61.655054
3841.335150	57.195911
3841.560956	57.742697
3841.786781	66.840724
3842.012627	67.399859
3842.238492	61.792377
3842.464378	53.118145
3842.690283	42.711215
3842.916208	38.603407
3843.142153	37.075458
3843.368119	36.165060
3843.594104	33.275984
3843.820109	34.560524
3844.046133	47.073063
3844.272178	58.034921
3844.498243	63.865986
3844.724328	72.227952
3844.950432	74.998394
3845.176557	69.496666
3845.402701	64.586168
3845.628866	54.199027
3845.855050	44.582048
3846.081255	39.416295
3846.307479	38.429114
3846.533723	39.956873
3846.759988	45.595596
3846.986272	44.764671
3847.212576	42.507622
3847.438900	37.859272
3847.665244	30.653894
3847.891609	24.717511
3848.117993	30.352247
3848.344397	47.641413
3848.570821	70.603202
3848.797265	86.816311
3849.023729	97.934702
3849.250213	97.844570
3849.476717	87.177820
3849.703241	81.505195
3849.929785	65.018521
3850.156349	43.269111
3850.382933	27.690622
3850.609537	26.653263
3850.836161	31.884886
3851.062805	38.836619
3851.289469	40.192116
3851.516153	46.465446
3851.742857	53.681466
3851.969581	58.674755
3852.196325	61.445690
3852.423089	59.659765
3852.649873	66.715756
3852.876678	79.382362
3853.103502	84.029121
3853.330346	78.631339
3853.557210	70.976075
3853.784095	65.089413
3854.010999	63.302744
3854.237923	63.945788
3854.464868	62.371503
3854.691832	52.652925
3854.918817	41.132047
3855.145821	33.493911
3855.372846	37.700893
3855.599890	57.502713
3855.826955	73.124277
3856.054040	81.071776
3856.281145	83.502486
3856.508270	78.145060
3856.735415	68.629647
3856.962580	70.037755
3857.189765	64.001749
3857.416970	68.396057
3857.644195	79.017044
3857.871440	84.590914
3858.098706	86.186269
3858.325991	75.771270
3858.553297	56.549072
3858.780622	43.203778
3859.007968	34.483589
3859.235334	32.324504
3859.462720	41.981940
3859.690126	48.384157
3859.917552	47.988594
3860.144998	43.602154
3860.372465	44.251939
3860.599951	47.078266
3860.827458	64.184217
3861.054984	74.022987
3861.282531	77.987319
3861.510098	72.623240
3861.737685	61.593605
3861.965292	46.913001
3862.192919	37.995400
3862.420567	30.607984
3862.648234	32.611804
3862.875922	42.180254
3863.103630	47.726902
3863.331358	51.348880
3863.559106	60.650342
3863.786874	66.450611
3864.014662	65.305669
3864.242471	55.077775
3864.470299	37.984792
3864.698148	31.592421
3864.926017	31.262130
3865.153906	29.383639
3865.381815	35.970012
3865.609745	40.760701
3865.837694	40.526963
3866.065664	43.252198
3866.293654	39.828388
3866.521664	51.298173
3866.749694	69.757231
3866.977744	76.838672
3867.205815	66.695905
3867.433906	43.693362
3867.662017	21.525587
3867.890148	17.636529
3868.118299	23.730903
3868.346471	40.281357
3868.574662	54.796082
3868.802874	62.515817
3869.031106	68.706581
3869.259358	70.028023
3869.487631	73.712914
3869.715923	84.345351
3869.944236	91.291098
3870.172569	82.734725
3870.400923	66.494259
3870.629296	57.221381
3870.857690	63.964217
3871.086104	72.642190
3871.314538	76.483340
3871.542992	77.710452
3871.771467	78.188322
3871.999962	75.893845
3872.228477	67.093603
3872.457012	61.234581
3872.685567	62.976477
3872.914143	73.833094
3873.142739	77.694268
3873.371355	73.100659
3873.599992	60.648791
3873.828648	51.280852
3874.057325	50.823482
3874.286022	47.994299
3874.514740	45.622504
3874.743477	41.025019
3874.972235	37.047289
3875.201014	42.495373
3875.429812	50.991437
3875.658631	56.121020
3875.887470	58.922838
3876.116329	58.311967
3876.345209	54.627538
3876.574108	50.745113
3876.803028	52.713767
3877.031969	55.429566
3877.260929	64.628896
3877.489910	70.420095
3877.718912	74.019699
3877.947933	74.466008
3878.176975	69.504271
3878.406037	66.361181
3878.635119	64.635988
3878.864222	60.557109
3879.093345	50.997083
3879.322488	47.323636
3879.551652	47.552750
3879.780836	56.310279
3880.010040	59.695339
3880.239264	58.496519
3880.468509	53.875915
3880.697774	48.788530
3880.927060	46.676138
3881.156365	47.234767
3881.385692	49.871256
3881.615038	53.543222
3881.844405	61.134530
3882.073792	65.723183
3882.303199	71.008721
3882.532627	73.497593
3882.762075	74.333489
3882.991543	61.960156
3883.221032	48.287400
3883.450541	34.662098
3883.680071	32.044475
3883.909621	37.516831
3884.139191	48.473494
3884.368781	60.701693
3884.598392	67.512878
3884.828023	67.251669
3885.057675	66.528904
3885.287347	58.628709
3885.517039	55.712888
3885.746752	57.865406
3885.976485	65.874985
3886.206238	76.059467
3886.436012	79.646058
3886.665806	73.806737
3886.895621	62.447012
3887.125456	56.602700
3887.355311	53.737445
3887.585187	55.384021
3887.815083	59.701718
3888.045000	63.388130
3888.274937	68.838067
3888.504894	80.623953
3888.734872	91.827416
3888.964870	93.687746
3889.194888	79.514299
3889.424927	78.384627
3889.654986	78.495952
3889.885066	77.924605
3890.115166	75.717369
3890.345287	66.150795
3890.575428	51.255464
3890.805589	45.537927
3891.035771	42.606380
3891.265974	38.549206
3891.496196	36.375889
3891.726439	32.636177
3891.956703	32.981802
3892.186987	40.603481
3892.417291	41.628305
3892.647616	45.088478
3892.877962	57.067782
3893.108327	58.785590
3893.338714	56.711982
3893.569120	59.559894
3893.799547	57.463504
3894.029995	53.379874
3894.260463	55.006783
3894.490952	58.253944
3894.721461	60.634097
3894.951990	64.570812
3895.182540	59.078702
3895.413110	53.252805
3895.643701	49.816399
3895.874312	51.633540
3896.104944	52.532873
3896.335597	50.556881
3896.566269	47.365792
3896.796963	44.008692
3897.027676	38.451880
3897.258411	37.686393
3897.489165	50.572777
3897.719940	66.931180
3897.950736	70.611523
3898.181552	64.676237
3898.412389	48.245664
3898.643246	41.100290
3898.874124	53.392813
3899.105022	63.171597
3899.335941	72.454108
3899.566880	81.020407
3899.797840	83.323906
3900.028820	84.811770
3900.259821	78.021543
3900.490843	60.623572
3900.721884	57.724708
3900.952947	60.434771
3901.184030	64.290778
3901.415133	58.632262
3901.646257	50.600573
3901.877402	51.553810
3902.108567	52.877716
3902.339752	50.771474
3902.570959	47.731624
3902.802185	40.101714
3903.033433	35.544350
3903.264700	37.888955
3903.495989	37.823365
3903.727298	48.559089
3903.958627	61.464489
3904.189977	70.078061
3904.421348	71.090138
3904.652739	69.451877
3904.884151	67.799693
3905.115583	62.006339
3905.347036	66.551247
3905.578510	74.519630
3905.810004	80.770257
3906.041518	83.699938
3906.273054	86.492803
3906.504609	78.612898
3906.736186	65.592510
3906.967783	51.852268
3907.199400	41.938374
3907.431039	46.816914
3907.662697	70.238166
3907.894377	90.719428
3908.126077	98.382869
3908.357797	94.930844
3908.589539	86.087562
3908.821301	88.827236
3909.053083	94.284338
3909.284886	86.492466
3909.516710	75.730005
3909.748554	66.426118
3909.980419	63.175333
3910.212305	66.003078
3910.444211	68.685983
3910.676138	70.248997
3910.908085	76.098626
3911.140053	79.376937
3911.372042	78.308285
3911.604051	67.415986
3911.836081	60.047733
3912.068132	54.004752
3912.300203	68.632950
3912.532295	92.344257
3912.764408	104.220578
3912.996541	97.344716
3913.228695	68.446173
3913.460869	35.795954
3913.693065	23.422487
3913.925281	22.833477
3914.157517	32.539957
3914.389774	45.242347
3914.622052	51.171964
3914.854351	47.900472
3915.086670	39.378051
3915.319010	27.603465
3915.551371	27.726339
3915.783752	35.100130
3916.016154	43.487677
3916.248577	53.337582
3916.481020	63.616063
3916.713484	73.498987
3916.945969	79.296432
3917.178475	82.617652
3917.411001	78.305384
3917.643548	70.432340
3917.876115	66.203571
3918.108704	59.935451
3918.341313	56.983583
3918.573942	61.766366
3918.806593	62.667262
3919.039264	56.256658
3919.271956	47.682418
3919.504669	43.312514
3919.737402	49.487941
3919.970156	63.406384
3920.202931	64.919633
3920.435726	60.403068
3920.668543	57.723610
3920.901380	58.089628
3921.134237	61.525032
3921.367116	57.276191
3921.600015	47.712145
3921.832935	38.820115
3922.065876	39.919938
3922.298837	41.364409
3922.531820	43.309529
3922.764823	47.455365
3922.997846	54.362909
3923.230891	55.545847
3923.463956	59.152170
3923.697042	68.099664
3923.930149	70.246921
3924.163277	74.726942
3924.396425	79.360855
3924.629595	81.996631
3924.862785	77.813117
3925.095995	67.639956
3925.329227	57.716655
3925.562479	53.642304
3925.795752	61.638210
3926.029046	73.364116
3926.262361	75.650831
3926.495696	63.923207
3926.729053	51.840641
3926.962430	44.425425
3927.195828	44.747594
3927.429246	47.894483
3927.662686	52.825458
3927.896146	49.783805
3928.129628	45.238099
3928.363129	40.491815
3928.596652	37.204469
3928.830196	36.973422
3929.063760	39.673691
3929.297346	45.040495
3929.530952	46.959331
3929.764579	46.371267
3929.998227	44.458706
3930.231895	43.479713
3930.465585	43.499504
3930.699295	49.488597
3930.933026	49.481519
3931.166778	44.128498
3931.400551	46.187094
3931.634345	50.567782
3931.868159	51.640345
3932.101995	45.075248
3932.335851	40.806311
3932.569728	45.084531
3932.803626	61.396535
3933.037545	76.882261
3933.271485	79.396420
3933.505445	67.031228
3933.739427	64.169091
3933.973429	63.931184
3934.207452	66.795103
3934.441497	69.014829
3934.675562	64.057061
3934.909647	53.117138
3935.143754	45.086403
3935.377882	38.308594
3935.612031	38.362583
3935.846200	51.343265
3936.080390	65.113447
3936.314602	72.547061
3936.548834	70.769320
3936.783087	65.029359
3937.017361	52.055718
3937.251656	40.692806
3937.485972	42.548876
3937.720308	47.126827
3937.954666	49.104225
3938.189045	53.959671
3938.423444	59.319673
3938.657865	63.136984
3938.892306	77.607548
3939.126768	86.669677
3939.361252	86.360960
3939.595756	81.570703
3939.830281	78.442342
3940.064827	68.576654
3940.299394	70.557022
3940.533982	84.530543
3940.768591	92.334777
3941.003221	90.649686
3941.237872	85.847626
3941.472543	73.051013
3941.707236	65.933495
3941.941950	70.868641
3942.176684	70.329738
3942.411440	67.614374
3942.646217	67.558329
3942.881014	68.519269
3943.115833	67.949818
3943.350672	68.098173
3943.585533	68.720659
3943.820414	60.787492
3944.055317	56.435576
3944.290240	55.760850
3944.525185	56.639159
3944.760150	57.990565
3944.995137	68.495675
3945.230144	74.841348
3945.465173	70.863127
3945.700222	66.794368
3945.935292	57.870628
3946.170384	54.875377
3946.405496	56.837545
3946.640630	51.083387
3946.875784	47.400196
3947.110960	42.128352
3947.346156	46.771243
3947.581374	62.517223
3947.816612	75.347275
3948.051872	75.349902
3948.287153	63.707962
3948.522454	50.294328
3948.757777	41.349876
3948.993121	43.557720
3949.228486	47.974590
3949.463871	59.271082
3949.699278	61.225236
3949.934706	60.032076
3950.170155	54.361761
3950.405625	55.407252
3950.641116	62.117272
3950.876628	70.019112
3951.112162	69.227890
3951.347716	62.142559
3951.583291	59.842609
3951.818888	75.974847
3952.054505	92.796036
3952.290144	107.311820
3952.525803	102.351892
