#SPECTRUM - MS
#100ul-2-qb.raw
#FTMS + p NSI sid=50.00  Full ms2 1000.0000@hcd200.00 [1000.0000-20000.0000]
#Scan #: 1
#RT: 0.76
#Data points: 51799
#Mass	Intensity
1015.487083	129.391998
1015.517774	115.479439
1015.548467	111.898987
1015.579161	125.343025
1015.609856	141.590439
1015.640553	146.002625
1015.671252	140.658310
1015.701951	130.890732
1015.732652	119.844696
1015.763355	119.348656
1015.794058	122.355934
1015.824764	124.784386
1015.855470	122.644249
1015.886178	118.562370
1015.916888	114.883804
1015.947598	115.122772
1015.978311	115.052277
1016.009024	121.522331
1016.039739	126.244919
1016.070455	127.909866
1016.101173	134.589981
1016.131892	150.316635
1016.162613	172.526703
1016.193335	189.874069
1016.224058	183.376114
1016.254783	170.817307
1016.285509	164.445160
1016.316236	166.859604
1016.346965	170.839798
1016.377695	172.327087
1016.408427	163.389481
1016.439160	148.061081
1016.469895	136.489410
1016.500630	126.018044
1016.531368	114.062935
1016.562106	106.623314
1016.592846	104.590866
1016.623588	107.839096
1016.654331	117.131165
1016.685075	127.427757
1016.715820	125.330315
1016.746567	113.523743
1016.777316	118.575203
1016.808066	128.458511
1016.838817	141.511902
1016.869569	151.561066
1016.900323	145.868759
1016.931079	138.944550
1016.961836	144.233246
1016.992594	151.306717
1017.023353	147.840744
1017.054114	140.276840
1017.084877	131.657608
1017.115640	130.177612
1017.146405	128.654587
1017.177172	128.473526
1017.207940	128.856445
1017.238709	117.472977
1017.269480	117.124245
1017.300252	126.023048
1017.331026	138.535187
1017.361801	145.026169
1017.392577	138.501328
1017.423355	122.659256
1017.454134	110.512680
1017.484914	108.558746
1017.515696	114.401474
1017.546479	112.799782
1017.577264	106.886726
1017.608050	107.261993
1017.638838	115.832901
1017.669627	131.499344
1017.700417	145.222473
1017.731208	154.478928
1017.762002	154.483994
1017.792796	140.860458
1017.823592	126.750191
1017.854389	119.482391
1017.885188	117.354973
1017.915988	123.309593
1017.946789	120.571632
1017.977592	112.796837
1018.008396	114.646652
1018.039202	128.753296
1018.070009	133.688995
1018.100818	135.444092
1018.131628	131.354431
1018.162439	133.051636
1018.193251	139.351898
1018.224065	142.470047
1018.254881	136.674988
1018.285698	129.267593
1018.316516	134.438065
1018.347336	166.088409
1018.378157	197.679474
1018.408979	218.642624
1018.439803	220.138718
1018.470628	196.986786
1018.501455	162.520111
1018.532283	140.184677
1018.563112	117.993034
1018.593943	114.811203
1018.624775	115.818413
1018.655609	119.703415
1018.686444	124.266975
1018.717281	134.777191
1018.748118	150.186188
1018.778958	151.250122
1018.809798	154.089249
1018.840640	147.895721
1018.871484	140.763474
1018.902329	139.556961
1018.933175	138.928268
1018.964022	144.978195
1018.994872	148.997162
1019.025722	143.682831
1019.056574	127.012489
1019.087427	111.258049
1019.118282	106.492981
1019.149138	114.838257
1019.179995	130.672318
1019.210854	145.775848
1019.241714	147.477600
1019.272576	135.676422
1019.303439	118.786400
1019.334303	115.386871
1019.365169	132.417236
1019.396037	152.584412
1019.426905	161.679108
1019.457775	166.195648
1019.488647	164.743332
1019.519520	163.832077
1019.550394	158.499374
1019.581270	150.619736
1019.612147	155.644501
1019.643025	157.516647
1019.673905	158.836945
1019.704786	165.211304
1019.735669	158.458572
1019.766553	147.069855
1019.797439	134.033157
1019.828326	127.102333
1019.859214	121.016678
1019.890104	128.542755
1019.920995	138.030243
1019.951887	149.356918
1019.982781	157.680832
1020.013676	158.542999
1020.044573	139.333252
1020.075471	125.926506
1020.106371	108.824890
1020.137272	104.916519
1020.168174	110.995750
1020.199078	125.249657
1020.229983	143.329651
1020.260890	148.438690
1020.291797	147.033646
1020.322707	133.275665
1020.353618	122.233383
1020.384530	119.720558
1020.415443	123.815125
1020.446358	132.386795
1020.477275	135.398193
1020.508193	124.894371
1020.539112	120.745995
1020.570032	118.199638
1020.600954	121.379501
1020.631878	121.727188
1020.662803	117.722076
1020.693729	106.466934
1020.724656	97.212585
1020.755585	92.290619
1020.786516	96.221581
1020.817448	113.736290
1020.848381	128.784424
1020.879316	136.374878
1020.910252	130.128235
1020.941189	127.264702
1020.972128	119.575157
1021.003068	118.208908
1021.034010	121.635612
1021.064953	115.191124
1021.095898	113.509109
1021.126844	106.919441
1021.157791	107.561020
1021.188740	130.071777
1021.219690	147.009354
1021.250641	158.069809
1021.281594	148.885147
1021.312549	137.747055
1021.343504	127.632874
1021.374461	124.237526
1021.405420	131.273788
1021.436380	133.428207
1021.467341	134.929047
1021.498304	146.966827
1021.529268	152.134125
1021.560234	152.577347
1021.591201	148.164246
1021.622169	138.221268
1021.653139	131.965317
1021.684111	134.821091
1021.715083	144.989395
1021.746057	154.428345
1021.777033	157.465225
1021.808010	157.930450
1021.838988	160.515930
1021.869968	159.735947
1021.900949	146.102570
1021.931931	134.935394
1021.962915	128.892212
1021.993900	135.702438
1022.024887	138.886093
1022.055875	140.565125
1022.086865	140.507599
1022.117856	134.587494
1022.148848	134.371902
1022.179842	143.244553
1022.210837	154.074219
1022.241834	154.367523
1022.272832	152.110550
1022.303831	146.292358
1022.334832	142.907059
1022.365834	134.512039
1022.396838	133.011627
1022.427843	126.790596
1022.458850	128.387222
1022.489858	130.404327
1022.520867	133.900665
1022.551878	137.452698
1022.582890	130.274323
1022.613903	120.939636
1022.644918	119.019897
1022.675934	123.242615
1022.706952	128.351822
1022.737971	133.807175
1022.768992	143.811325
1022.800014	142.527771
1022.831037	136.875916
1022.862062	130.258286
1022.893089	114.008179
1022.924116	117.005013
1022.955145	130.861298
1022.986176	138.543549
1023.017208	139.756256
1023.048241	129.621323
1023.079276	111.840805
1023.110312	99.091499
1023.141349	98.245430
1023.172388	106.881577
1023.203429	112.102409
1023.234470	132.256989
1023.265513	137.887405
1023.296558	143.772446
1023.327604	147.065582
1023.358651	140.575287
1023.389700	128.313843
1023.420751	121.642288
1023.451802	115.486069
1023.482855	116.492691
1023.513910	122.338913
1023.544966	125.223312
1023.576023	121.989792
1023.607082	112.558929
1023.638142	98.832565
1023.669203	96.873100
1023.700266	104.252518
1023.731331	117.163849
1023.762397	128.469803
1023.793464	128.983719
1023.824532	122.585999
1023.855602	115.707275
1023.886674	114.418373
1023.917747	120.072906
1023.948821	129.074326
1023.979897	127.469353
1024.010974	116.700516
1024.042052	104.169518
1024.073132	108.303246
1024.104214	112.596878
1024.135296	119.520386
1024.166381	127.094597
1024.197466	138.376740
1024.228553	151.023483
1024.259642	153.038910
1024.290731	146.650589
1024.321823	140.374191
1024.352915	139.224960
1024.384009	144.868896
1024.415105	145.620972
1024.446202	139.047287
1024.477300	125.866112
1024.508400	109.768974
1024.539501	97.686501
1024.570604	101.283409
1024.601708	115.249191
1024.632813	114.657890
1024.663920	114.169922
1024.695028	109.010109
1024.726138	105.162605
1024.757249	115.738579
1024.788362	133.067337
1024.819475	139.446320
1024.850591	132.239594
1024.881708	110.879807
1024.912826	90.343575
1024.943945	84.995628
1024.975066	106.022667
1025.006189	130.041306
1025.037313	145.878647
1025.068438	144.514297
1025.099565	121.352806
1025.130693	96.998383
1025.161822	89.746841
1025.192953	98.389618
1025.224085	106.978561
1025.255219	112.754135
1025.286354	110.681969
1025.317491	101.360474
1025.348629	94.560455
1025.379768	97.870728
1025.410909	109.195854
1025.442052	121.188087
1025.473195	127.037689
1025.504340	123.273766
1025.535487	123.235733
1025.566635	116.339508
1025.597784	122.036797
1025.628935	123.564911
1025.660087	132.201401
1025.691241	132.817978
1025.722396	121.119209
1025.753552	104.389328
1025.784710	104.327950
1025.815870	101.206963
1025.847030	106.331772
1025.878192	104.055893
1025.909356	104.216347
1025.940521	104.614372
1025.971687	112.276031
1026.002855	111.801071
1026.034025	111.621490
1026.065195	110.452034
1026.096367	116.380112
1026.127541	126.481339
1026.158716	135.076859
1026.189892	132.111099
1026.221070	123.960197
1026.252249	116.851402
1026.283430	112.224594
1026.314612	115.873932
1026.345795	124.679970
1026.376980	136.942215
1026.408166	134.505508
1026.439354	134.040466
1026.470543	130.881058
1026.501734	134.648483
1026.532926	141.834793
1026.564119	152.211823
1026.595314	157.904190
1026.626510	143.897400
1026.657708	135.193726
1026.688907	130.012070
1026.720108	139.193619
1026.751309	146.212082
1026.782513	154.619904
1026.813718	149.512192
1026.844924	134.786270
1026.876131	114.073067
1026.907340	107.664070
1026.938551	109.165321
1026.969763	106.076622
1027.000976	101.265114
1027.032191	101.859688
1027.063407	117.268120
1027.094625	129.761841
1027.125844	143.825562
