#SPECTRUM - MS
#Mthk+RCK-C8E4-1.RAW
#FTMS + p NSI Full ms [1000.0000-20000.0000]
#Scan #: 6399-7251
#RT: 16.07-18.14
#AV: 746
#Data points: 103562
#Mass	Intensity
1011.632489	20.754142
1011.647749	18.531417
1011.663009	18.384083
1011.678269	17.464702
1011.693530	17.762396
1011.708791	18.846546
1011.724053	19.760150
1011.739314	20.560569
1011.754577	24.470521
1011.769839	27.506714
1011.785102	25.773658
1011.800365	22.360856
1011.815628	21.343837
1011.830892	22.793277
1011.846157	24.991632
1011.861421	25.098773
1011.876686	25.369091
1011.891951	23.914747
1011.907217	21.665068
1011.922483	22.197833
1011.937749	23.738218
1011.953016	26.429753
1011.968283	29.789008
1011.983550	29.823581
1011.998817	25.599423
1012.014085	20.652439
1012.029354	20.775283
1012.044622	20.177314
1012.059892	18.195740
1012.075161	17.119933
1012.090431	18.016854
1012.105701	17.440591
1012.120971	16.917940
1012.136242	18.811177
1012.151513	19.951628
1012.166784	20.771409
1012.182056	21.956862
1012.197328	21.833720
1012.212601	20.096563
1012.227874	19.843259
1012.243147	20.879612
1012.258420	21.846399
1012.273694	23.511641
1012.288968	24.065555
1012.304243	23.360397
1012.319518	20.486110
1012.334793	19.644795
1012.350069	20.000169
1012.365345	19.673678
1012.380621	19.017001
1012.395898	18.480650
1012.411175	17.421060
1012.426452	19.597583
1012.441730	21.727557
1012.457008	22.290620
1012.472286	23.212519
1012.487565	22.508593
1012.502844	25.453233
1012.518123	29.387447
1012.533403	31.652568
1012.548683	31.823749
1012.563963	30.308189
1012.579244	28.927354
1012.594525	28.945721
1012.609807	27.934105
1012.625089	27.089524
1012.640371	24.580670
1012.655653	24.645537
1012.670936	23.471403
1012.686219	22.712986
1012.701503	20.660815
1012.716787	19.261495
1012.732071	22.428512
1012.747356	25.641001
1012.762641	27.871718
1012.777926	29.638509
1012.793212	28.809807
1012.808498	23.709647
1012.823784	22.948465
1012.839071	23.166439
1012.854358	25.261377
1012.869645	24.554458
1012.884933	24.238757
1012.900221	24.173376
1012.915509	24.934638
1012.930798	22.650243
1012.946087	22.013656
1012.961376	21.466279
1012.976666	21.129695
1012.991956	19.374955
1013.007247	18.165831
1013.022538	17.566887
1013.037829	17.086592
1013.053120	18.431831
1013.068412	18.591346
1013.083704	16.823173
1013.098997	16.711201
1013.114290	19.141919
1013.129583	21.844169
1013.144877	24.378566
1013.160171	29.026527
1013.175465	29.759702
1013.190759	26.884822
1013.206054	22.719849
1013.221350	22.364489
1013.236645	26.479031
1013.251941	30.762195
1013.267238	30.358174
1013.282535	29.907212
1013.297832	28.502632
1013.313129	27.392577
1013.328427	28.053640
1013.343725	31.688688
1013.359023	34.790692
1013.374322	39.825779
1013.389621	41.015944
1013.404921	36.935272
1013.420221	30.344926
1013.435521	27.258077
1013.450821	27.518497
1013.466122	29.673284
1013.481423	30.531266
1013.496725	31.835519
1013.512027	28.851629
1013.527329	23.272382
1013.542632	19.220298
1013.557935	16.915366
1013.573238	18.661977
1013.588541	23.596412
1013.603845	24.867227
1013.619150	22.530156
1013.634454	21.045756
1013.649759	21.828986
1013.665065	25.480768
1013.680371	30.850180
1013.695677	31.936132
1013.710983	29.753943
1013.726290	24.880627
1013.741597	19.771522
1013.756904	17.404250
1013.772212	18.708520
1013.787520	19.096998
1013.802829	17.735751
1013.818138	16.136761
1013.833447	16.718289
1013.848756	17.858107
1013.864066	21.896703
1013.879376	26.642867
1013.894687	29.400545
1013.909998	29.224095
1013.925309	33.087914
1013.940621	35.291551
1013.955933	36.532012
1013.971245	38.793958
1013.986558	37.080641
1014.001871	30.437170
1014.017184	27.369075
1014.032498	22.713695
1014.047812	20.661977
1014.063126	24.059833
1014.078441	31.008442
1014.093756	33.726891
1014.109071	32.947956
1014.124387	27.914379
1014.139703	23.930246
1014.155020	21.341116
1014.170337	23.985554
1014.185654	28.428644
1014.200971	30.529821
1014.216289	29.140475
1014.231607	26.341967
1014.246926	22.827917
1014.262245	19.543672
1014.277564	17.919160
1014.292884	20.583128
1014.308204	23.078429
1014.323524	24.500260
1014.338845	25.981508
1014.354166	23.831866
1014.369487	22.090117
1014.384809	23.916079
1014.400131	24.343633
1014.415453	26.207588
1014.430776	27.075766
1014.446099	23.673426
1014.461422	20.727471
1014.476746	18.714111
1014.492070	19.099658
1014.507394	20.843539
1014.522719	24.618305
1014.538044	27.359670
1014.553370	26.173014
1014.568696	25.321257
1014.584022	22.252467
1014.599348	21.441117
1014.614675	20.308238
1014.630003	19.051256
1014.645330	17.864912
1014.660658	18.360571
1014.675986	20.056316
1014.691315	21.863930
1014.706644	22.679346
1014.721973	22.033761
1014.737303	20.946672
1014.752633	20.886233
1014.767963	17.982697
1014.783294	16.267056
1014.798625	16.342723
1014.813956	16.519091
1014.829288	17.737037
1014.844620	19.602251
1014.859953	20.875747
1014.875286	23.074431
1014.890619	22.972301
1014.905952	20.016092
1014.921286	19.310200
1014.936620	22.924834
1014.951955	24.451006
1014.967290	27.661276
1014.982625	28.559121
1014.997960	27.556404
1015.013296	25.473574
1015.028633	24.427907
1015.043969	24.021889
1015.059306	24.334904
1015.074643	23.408188
1015.089981	23.176970
1015.105319	23.381567
1015.120657	26.969050
1015.135996	27.840322
1015.151335	25.905509
1015.166675	28.411020
1015.182014	31.493605
1015.197354	34.034526
1015.212695	33.746321
1015.228036	30.272788
1015.243377	28.230052
1015.258718	29.749734
1015.274060	32.312639
1015.289402	34.187903
1015.304745	37.195868
1015.320088	36.267769
1015.335431	34.635499
1015.350774	34.782861
1015.366118	34.568802
1015.381463	33.126674
1015.396807	32.208657
1015.412152	28.641638
1015.427497	25.151950
1015.442843	26.568585
1015.458189	28.377616
1015.473535	28.046031
1015.488882	31.352949
1015.504229	30.689673
1015.519577	29.291962
1015.534924	25.421328
1015.550272	24.159568
1015.565621	28.889129
1015.580970	34.470495
1015.596319	40.823273
1015.611668	44.709269
1015.627018	40.141419
1015.642368	36.608316
1015.657719	32.289548
1015.673070	29.587495
1015.688421	27.586339
1015.703772	26.413712
1015.719124	25.380027
1015.734477	27.086594
1015.749829	29.245716
1015.765182	29.293484
1015.780536	25.215164
1015.795889	23.388844
1015.811243	24.161699
1015.826598	25.128205
1015.841952	27.540940
1015.857307	27.497954
1015.872663	25.737393
1015.888018	24.706536
1015.903375	24.516584
1015.918731	23.985447
1015.934088	22.032085
1015.949445	23.842760
1015.964802	24.184457
1015.980160	24.517276
1015.995518	24.587790
1016.010877	27.531075
1016.026236	30.367207
1016.041595	29.707893
1016.056955	31.698379
1016.072315	30.890823
1016.087675	29.277865
1016.103035	28.212947
1016.118396	30.994606
1016.133758	34.066507
1016.149119	38.896511
1016.164481	43.323423
1016.179844	44.196480
1016.195206	43.112858
1016.210570	41.878721
1016.225933	40.490374
1016.241297	40.697918
1016.256661	41.097923
1016.272025	43.232585
1016.287390	42.894306
1016.302755	46.097624
1016.318121	50.217142
1016.333487	53.831503
1016.348853	54.377329
1016.364219	50.838620
1016.379586	42.079294
1016.394953	37.021038
1016.410321	34.599809
1016.425689	42.576030
1016.441057	46.051209
1016.456426	46.670272
1016.471795	40.449890
1016.487164	36.313448
1016.502534	34.780099
1016.517904	40.926548
1016.533274	49.783382
1016.548645	59.779144
1016.564016	59.066997
1016.579388	48.816374
1016.594759	35.747975
1016.610131	32.737643
1016.625504	33.095771
1016.640877	36.230357
1016.656250	36.510531
1016.671623	37.421418
1016.686997	41.265914
1016.702371	45.358590
1016.717746	47.138936
1016.733121	43.598636
1016.748496	40.000593
1016.763872	38.340548
1016.779248	35.756835
1016.794624	33.653563
1016.810001	32.632744
1016.825378	30.219362
1016.840755	28.245289
1016.856133	28.465942
1016.871511	28.785900
1016.886889	28.168439
1016.902268	26.714441
1016.917647	24.125389
1016.933027	22.933836
1016.948406	25.021989
1016.963786	26.735565
1016.979167	25.600326
1016.994548	23.116945
1017.009929	25.675768
1017.025311	26.906163
1017.040692	28.628383
1017.056075	29.394268
1017.071457	28.978811
1017.086840	25.735613
1017.102223	26.795937
1017.117607	25.074463
1017.132991	27.983680
1017.148375	26.188874
1017.163760	26.569201
1017.179145	25.106485
1017.194531	27.060957
1017.209916	26.746334
1017.225302	29.847313
1017.240689	33.616996
1017.256076	33.746118
1017.271463	34.112437
1017.286850	34.996443
1017.302238	34.356950
1017.317626	30.252410
1017.333015	26.270314
1017.348404	23.390494
1017.363793	26.006444
1017.379182	30.021583
1017.394572	34.612310
1017.409962	38.754907
1017.425353	37.655454
1017.440744	32.540806
1017.456135	28.118390
1017.471527	25.217524
1017.486919	24.467277
1017.502311	27.911864
1017.517704	31.074415
1017.533097	34.468551
1017.548491	34.913962
1017.563884	32.005394
1017.579278	26.047184
1017.594673	22.652969
1017.610068	26.500528
1017.625463	35.843652
1017.640858	44.103701
1017.656254	47.926406
1017.671650	46.774138
1017.687047	38.663188
1017.702444	30.811791
1017.717841	22.714624
1017.733239	23.080213
1017.748637	30.077469
1017.764035	37.089303
1017.779434	38.752424
1017.794833	36.828894
1017.810232	33.156820
1017.825632	31.931818
1017.841032	39.046692
1017.856432	44.738473
1017.871833	49.422286
1017.887234	47.609244
1017.902635	40.176867
1017.918037	31.539649
1017.933439	28.275319
1017.948842	27.217223
1017.964245	28.631467
1017.979648	30.777120
1017.995051	35.266979
1018.010455	41.549050
1018.025860	43.995214
1018.041264	45.306609
1018.056669	44.177430
1018.072074	45.198398
1018.087480	44.928686
1018.102886	45.360549
1018.118292	44.668003
1018.133699	44.278191
1018.149106	44.491954
1018.164514	46.073122
1018.179921	40.676402
1018.195329	35.311462
1018.210738	32.351179
1018.226147	34.079054
1018.241556	34.273291
1018.256965	32.143239
1018.272375	28.025146
1018.287785	26.727714
1018.303196	27.207928
1018.318607	27.512521
1018.334018	26.845945
1018.349430	23.888120
1018.364841	20.864692
1018.380254	22.484488
1018.395666	25.827636
1018.411079	28.674904
1018.426493	33.420866
1018.441906	34.825131
1018.457320	33.216727
1018.472735	28.539366
1018.488150	25.920029
1018.503565	24.760252
1018.518980	29.035270
1018.534396	34.855161
1018.549812	37.530066
1018.565228	38.237994
1018.580645	37.545886
1018.596063	34.107417
1018.611480	30.350186
1018.626898	27.810603
1018.642316	25.110103
1018.657735	26.231628
1018.673154	28.709042
1018.688573	31.761036
1018.703993	30.991207
